NUTS YYYY MM 0 BAREA
PL611 1994 07 3 11.2826
PL611 1994 08 3 20.2841
PL611 1994 09 4 2.6763
PL611 1994 10 3 0.0844368
PL611 1995 01 2 0.0101616
PL611 1995 02 2 0.0793191
PL611 1995 03 5 0.377145
PL611 1995 04 5 16.7201
PL611 1995 05 5 10.8748
PL611 1995 06 5 5.55137
PL611 1995 07 5 15.9452
PL611 1995 08 82 60.0516
PL611 1995 09 3 1.60156
PL611 1995 10 4 0.0197422
PL611 1996 03 2 0.0108581
PL611 1996 04 2 164.74
PL611 1996 05 2 9.28946
PL611 1996 06 2 5.05696
PL611 1996 07 4 0.188608
PL611 1996 08 4 18.6848
PL611 1996 10 3 0.0800734
PL611 1996 11 2 0.00863519
PL611 1996 12 2 0.0215198
PL611 1997 02 2 1.0575
PL611 1997 03 2 10.4176
PL611 1997 04 2 15.7185
PL611 1997 05 2 8.47063
PL611 1997 06 2 1.86049
PL611 1997 07 4 0.28815
PL611 1997 08 4 4.8313
PL611 1997 09 4 0.452689
PL611 1997 10 4 0.0337622
PL611 1997 12 2 0.0119516
PL611 1998 02 3 0.121429
PL611 1998 03 3 6.96485
PL611 1998 04 3 13.2086
PL611 1998 05 3 33.976
PL611 1998 06 3 22.7835
PL611 1998 07 3 3.02035
PL611 1998 08 3 0.673229
PL611 1998 09 2 0.059751
PL611 1999 03 2 5.31694
PL611 1999 04 2 5.05044
PL611 1999 05 2 20.2358
PL611 1999 06 4 0.6832
PL611 1999 07 4 5.92559
PL611 1999 08 4 21.1086
PL611 1999 09 4 18.9326
PL611 1999 11 2 0.012894
PL611 2000 02 2 0.00694551
PL611 2000 03 2 0.868029
PL611 2000 04 2 30.3834
PL611 2000 05 97 30.4316
PL611 2000 06 97 34.2303
PL611 2000 07 97 2.09767
PL611 2000 08 97 4.01314
PL611 2000 09 97 0.374326
PL611 2000 10 97 1.42383
PL611 2001 01 3 0.543487
PL611 2001 02 4 0.0264174
PL611 2001 03 4 0.74394
PL611 2001 04 4 4.29179
PL611 2001 05 4 4.95808
PL611 2001 06 4 3.36199
PL611 2001 07 4 1.82555
PL611 2001 08 4 2.27601
PL611 2001 09 2 0.0108564
PL611 2001 10 2 0.00601801
PL611 2001 11 3 0.0126119
PL611 2002 01 2 0.00829011
PL611 2002 02 2 0.0145041
PL611 2002 03 2 1.39004
PL611 2002 04 2 20.6844
PL611 2002 05 2 3.48869
PL611 2002 06 2 1.92454
PL611 2002 07 2 1.62646
PL611 2002 08 2 7.64899
PL611 2002 09 2 2.74577
PL611 2002 10 3 0.0275254
PL611 2002 11 2 0.00923553
PL611 2003 01 2 0.0110417
PL611 2003 02 2 0.0112808
PL611 2003 03 2 23.046
PL611 2003 04 2 34.3091
PL611 2003 05 2 8.97031
PL611 2003 06 95 26.5676
PL611 2003 07 95 3.69039
PL611 2003 08 95 5.06683
PL611 2003 09 95 4.13473
PL611 2003 10 95 0.125388
PL611 2003 11 2 0.0120368
PL611 2003 12 2 0.00856283
PL611 2004 02 2 0.0113302
PL611 2004 03 2 27.1982
PL611 2004 04 2 47.8856
PL611 2004 05 2 11.1049
PL611 2004 06 2 7.6576
PL611 2004 07 2 5.40089
PL611 2004 08 2 2.57904
PL611 2004 09 2 2.79723
PL611 2004 10 3 0.051206
PL611 2004 11 3 0.0158738
PL611 2005 02 2 4.03686
PL611 2005 03 2 3.35083
PL611 2005 04 2 32.7833
PL611 2005 05 2 2.24182
PL611 2005 06 2 1.8372
PL611 2005 07 2 59.4199
PL611 2005 08 2 6.08339
PL611 2005 09 2 21.928
PL611 2005 10 2 1.64662
PL611 2005 11 2 0.0470439
PL611 2006 03 2 0.0227086
PL611 2006 04 2 8.92405
PL611 2006 05 2 8.77727
PL611 2006 06 2 6.31877
PL611 2006 07 2 26.0041
PL611 2006 08 2 0.403101
PL611 2006 09 2 0.478495
PL611 2006 10 4 1.61888
PL611 2006 11 2 0.0192415
PL611 2006 12 2 0.00984659
PL612 1993 01 2 3.1264
PL612 1993 03 3 0.185781
PL612 1993 04 3 70.6797
PL612 1993 05 115 104.743
PL612 1993 06 115 23.2691
PL612 1993 07 4 0.144338
PL612 1993 08 4 5.4037
PL612 1993 10 5 0.26465
PL612 1993 11 2 0.677127
PL612 1994 01 3 0.0242316
PL612 1994 03 3 9.38939
PL612 1994 04 3 12.8609
PL612 1994 05 3 34.1331
PL612 1994 06 3 13.5881
PL612 1994 07 117 184.675
PL612 1994 08 117 293.779
PL612 1994 09 3 0.230939
PL612 1994 12 2 1.40065
PL612 1995 01 2 1.2874
PL612 1995 02 3 0.0581835
PL612 1995 03 3 0.58135
PL612 1995 04 3 12.4143
PL612 1995 05 3 6.49837
PL612 1995 06 3 13.8525
PL612 1995 07 3 18.7884
PL612 1995 08 88 37.2271
PL612 1995 10 4 0.760354
PL612 1995 11 2 0.138709
PL612 1996 04 2 75.1766
PL612 1996 05 2 3.74943
PL612 1996 06 2 3.63359
PL612 1996 07 2 0.697378
PL612 1996 08 2 4.14288
PL612 1996 09 2 0.115374
PL612 1996 10 2 0.05603
PL612 1996 11 2 0.0114309
PL612 1997 02 2 1.10173
PL612 1997 03 2 28.5515
PL612 1997 04 2 20.1938
PL612 1997 05 2 64.6964
PL612 1997 06 2 19.4381
PL612 1997 07 4 0.318594
PL612 1997 08 4 2.91189
PL612 1997 09 4 2.90675
PL612 1997 10 4 0.0271591
PL612 1997 12 3 0.0315424
PL612 1998 02 3 1.04574
PL612 1998 03 3 22.2469
PL612 1998 04 3 11.115
PL612 1998 05 3 5.92658
PL612 1998 06 3 12.087
PL612 1998 07 3 2.56676
PL612 1998 08 3 11.1077
PL612 1998 09 3 1.40013
PL612 1998 10 4 0.435808
PL612 1999 01 2 0.0660205
PL612 1999 03 2 22.5951
PL612 1999 04 2 13.8337
PL612 1999 05 2 6.99999
PL612 1999 06 2 1.48467
PL612 1999 07 2 10.7619
PL612 1999 08 2 14.1859
PL612 1999 09 2 45.9907
PL612 1999 10 3 0.112478
PL612 1999 11 3 0.022062
PL612 1999 12 3 0.0280475
PL612 2000 02 3 20.6464
PL612 2000 03 3 7.39984
PL612 2000 04 3 39.6132
PL612 2000 05 119 81.8855
PL612 2000 06 119 15.6237
PL612 2000 07 119 2.91054
PL612 2000 08 119 2.94705
PL612 2000 09 2 0.297696
PL612 2000 10 4 0.0430248
PL612 2000 11 3 2.00013
PL612 2000 12 2 0.00785506
PL612 2001 01 2 0.00667183
PL612 2001 02 3 0.134882
PL612 2001 03 3 0.470426
PL612 2001 04 3 2.64114
PL612 2001 05 3 8.55545
PL612 2001 06 3 1.01092
PL612 2001 07 3 1.19756
PL612 2001 08 3 0.478276
PL612 2001 09 2 0.234706
PL612 2001 11 3 0.013345
PL612 2001 12 2 0.0133568
PL612 2002 03 2 0.0542347
PL612 2002 04 2 10.0864
PL612 2002 05 2 26.5111
PL612 2002 06 2 2.18885
PL612 2002 07 2 6.58875
PL612 2002 08 2 9.4756
PL612 2002 09 2 2.86145
PL612 2002 10 2 0.0093121
PL612 2002 12 2 0.00873385
PL612 2003 03 2 50.7957
PL612 2003 04 2 43.9819
PL612 2003 05 2 21.7331
PL612 2003 06 93 61.7444
PL612 2003 07 93 4.32367
PL612 2003 08 93 2.51921
PL612 2003 09 93 14.6923
PL612 2003 10 4 0.0593443
PL612 2004 03 4 1.33492
PL612 2004 04 4 15.7053
PL612 2004 05 4 9.0603
PL612 2004 06 4 9.50715
PL612 2004 07 4 0.441749
PL612 2004 08 4 0.912022
PL612 2004 09 4 4.14937
PL612 2004 10 3 0.588178
PL612 2004 12 2 0.00840621
PL612 2005 02 2 0.235886
PL612 2005 03 2 10.7614
PL612 2005 04 2 35.1943
PL612 2005 05 2 4.27153
PL612 2005 06 2 3.42896
PL612 2005 07 107 30.5495
PL612 2005 08 107 8.46643
PL612 2005 09 107 20.7015
PL612 2005 10 107 3.25765
PL612 2005 11 107 0.282058
PL612 2006 01 2 1.45471
PL612 2006 04 2 19.1153
PL612 2006 05 2 5.51412
PL612 2006 06 2 2.17823
PL612 2006 07 123 21.5821
PL612 2006 08 123 1.28785
PL612 2006 09 123 0.694558
PL612 2006 10 123 0.08643
PL621 1993 04 123 13.8239
PL621 1993 05 123 18.2101
PL621 1993 06 123 1.95453
PL621 1993 08 2 0.448425
PL621 1994 03 5 0.800944
PL621 1994 04 5 4.29893
PL621 1994 05 5 2.17409
PL621 1994 06 5 3.18786
PL621 1994 07 5 42.9028
PL621 1994 08 5 2.20255
PL621 1994 09 3 0.169891
PL621 1994 10 3 1.2173
PL621 1995 02 2 0.00885626
PL621 1995 03 4 1.8994
PL621 1995 04 4 20.0591
PL621 1995 05 4 4.90636
PL621 1995 06 4 2.78627
PL621 1995 07 4 0.290094
PL621 1995 08 4 2.98961
PL621 1995 10 3 0.251294
PL621 1996 04 3 188.326
PL621 1996 05 2 0.163931
PL621 1996 06 2 4.81418
PL621 1996 07 2 2.11766
PL621 1996 08 5 1.44794
PL621 1996 10 4 0.0799207
PL621 1997 03 4 50.4685
PL621 1997 04 4 19.4738
PL621 1997 05 4 5.3425
PL621 1997 06 5 1.08194
PL621 1997 08 5 3.98327
PL621 1997 09 4 0.298352
PL621 1998 03 5 1.99425
PL621 1998 04 5 11.1134
PL621 1998 05 5 1.51689
PL621 1998 06 5 0.459472
PL621 1998 08 3 0.0474928
PL621 1998 09 4 2.55386
PL621 1998 10 2 0.52781
PL621 1999 01 2 0.00980978
PL621 1999 02 2 1.46264
PL621 1999 03 2 126.873
PL621 1999 04 2 76.0262
PL621 1999 05 5 0.697914
PL621 1999 06 3 0.613233
PL621 1999 07 5 0.178031
PL621 1999 08 5 0.331719
PL621 1999 09 5 5.47738
PL621 1999 10 2 0.11404
PL621 1999 11 2 0.00942708
PL621 2000 02 2 0.853118
PL621 2000 03 4 8.97015
PL621 2000 04 4 20.6864
PL621 2000 05 4 15.3436
PL621 2000 06 4 4.6781
PL621 2000 07 5 0.310293
PL621 2000 08 3 0.373411
PL621 2000 09 2 0.0734075
PL621 2000 10 2 5.28132
PL621 2000 11 2 0.0137833
PL621 2001 03 2 48.3488
PL621 2001 04 2 4.72344
PL621 2001 05 2 4.72134
PL621 2001 06 3 0.0763855
PL621 2001 08 3 2.50811
PL621 2001 10 2 0.00878523
PL621 2002 03 5 1.84261
PL621 2002 04 5 46.6537
PL621 2002 05 5 7.55797
PL621 2002 06 5 2.37226
PL621 2002 07 5 1.01458
PL621 2002 08 5 4.55203
PL621 2002 09 5 6.29003
PL621 2002 10 4 0.240487
PL621 2002 11 3 0.024992
PL621 2002 12 2 0.0063523
PL621 2003 01 3 0.0238524
PL621 2003 03 3 144.456
PL621 2003 04 3 51.4015
PL621 2003 05 3 2.26749
PL621 2003 06 3 8.96257
PL621 2003 07 5 0.0528856
PL621 2003 08 5 1.09009
PL621 2003 09 5 1.49037
PL621 2003 11 3 0.026257
PL621 2003 12 2 0.012164
PL621 2004 02 2 0.0103994
PL621 2004 03 3 0.175552
PL621 2004 04 3 34.274
PL621 2004 05 4 0.416053
PL621 2004 06 4 0.93757
PL621 2004 09 2 0.210459
PL621 2005 03 3 0.87203
PL621 2005 04 3 24.3675
PL621 2005 05 5 1.36877
PL621 2005 06 3 0.928555
PL621 2005 07 3 3.12296
PL621 2005 08 3 1.01702
PL621 2005 09 3 4.22716
PL621 2005 10 3 0.440529
PL621 2005 11 3 0.706454
PL621 2006 04 3 11.1131
PL621 2006 05 3 11.6672
PL621 2006 06 3 0.996256
PL621 2006 07 3 1.17132
PL621 2006 08 3 0.022493
PL621 2006 09 2 0.0128933
PL621 2006 10 2 0.00794627
PL622 1993 04 2 62.6497
PL622 1993 05 2 20.6846
PL622 1993 06 2 11.9154
PL622 1993 07 3 1.2721
PL622 1993 08 2 1.04676
PL622 1994 03 2 60.4404
PL622 1994 04 2 2.38216
PL622 1994 05 2 3.71449
PL622 1994 06 2 1.53872
PL622 1994 07 2 26.7263
PL622 1994 08 2 20.5702
PL622 1994 09 5 1.09988
PL622 1994 10 4 0.254074
PL622 1994 11 3 0.0273196
PL622 1995 02 2 0.196462
PL622 1995 04 2 55.5361
PL622 1995 05 2 6.08208
PL622 1995 06 5 1.00409
PL622 1995 07 5 9.68595
PL622 1995 08 5 33.7478
PL622 1996 03 2 0.0151711
PL622 1996 04 2 166.662
PL622 1996 05 2 2.0509
PL622 1996 06 2 11.6924
PL622 1996 07 2 0.46838
PL622 1996 08 2 10.6338
PL622 1996 10 2 0.740936
PL622 1997 03 2 99.138
PL622 1997 04 2 113.777
PL622 1997 05 2 14.0308
PL622 1997 06 2 29.5322
PL622 1997 07 2 1.34196
PL622 1997 08 2 2.24706
PL622 1997 09 3 0.432388
PL622 1998 03 3 2.93598
PL622 1998 04 3 17.9144
PL622 1998 05 3 3.88104
PL622 1998 06 3 2.7695
PL622 1998 07 3 0.268149
PL622 1998 08 3 0.35334
PL622 1998 09 3 0.0996156
PL622 1998 10 5 0.154084
PL622 1998 11 2 0.0149569
PL622 1999 03 2 629.516
PL622 1999 04 2 112.724
PL622 1999 05 5 3.04359
PL622 1999 06 5 3.02473
PL622 1999 07 5 3.85054
PL622 1999 08 5 8.70884
PL622 1999 09 5 8.76946
PL622 1999 10 2 0.0108309
PL622 2000 02 2 6.1152
PL622 2000 03 3 3.33925
PL622 2000 04 3 18.1294
PL622 2000 05 3 22.375
PL622 2000 06 3 2.71147
PL622 2000 07 4 0.518246
PL622 2000 08 4 0.809128
PL622 2000 10 4 3.23401
PL622 2000 11 4 0.202804
PL622 2000 12 2 0.137577
PL622 2001 02 2 2.3302
PL622 2001 03 2 11.5464
PL622 2001 04 2 116.597
PL622 2001 05 2 6.89433
PL622 2001 06 2 0.00703619
PL622 2001 07 2 1.57079
PL622 2001 08 4 0.176501
PL622 2001 10 2 0.010767
PL622 2002 03 2 39.1898
PL622 2002 04 2 43.0243
PL622 2002 05 2 17.6889
PL622 2002 06 2 3.3293
PL622 2002 07 2 8.26129
PL622 2002 08 2 13.9644
PL622 2002 09 2 2.08251
PL622 2002 10 2 0.00553059
PL622 2002 11 2 0.0061438
PL622 2003 03 2 15.9886
PL622 2003 04 2 69.5152
PL622 2003 05 2 7.60325
PL622 2003 06 2 15.4192
PL622 2003 07 2 0.742922
PL622 2003 08 2 3.43927
PL622 2003 09 2 0.204126
PL622 2004 03 2 0.436026
PL622 2004 04 2 7.57644
PL622 2004 05 2 2.83031
PL622 2004 06 2 3.49341
PL622 2004 07 4 0.695723
PL622 2004 08 4 0.179743
PL622 2004 09 3 0.384017
PL622 2004 10 2 0.0272908
PL622 2005 03 2 43.1453
PL622 2005 04 2 9.95867
PL622 2005 05 2 2.87077
PL622 2005 06 2 3.70154
PL622 2005 07 2 8.40422
PL622 2005 08 2 3.38033
PL622 2005 09 5 2.5087
PL622 2005 10 2 0.0132463
PL622 2005 11 5 0.948365
PL622 2005 12 2 0.185028
PL622 2006 04 2 23.9538
PL622 2006 05 2 36.3479
PL622 2006 06 2 3.6594
PL622 2006 07 2 14.8398
PL622 2006 08 4 0.173052
PL622 2006 10 3 0.0147186
PL622 2006 12 2 0.0711414
PL623 1993 02 2 1.26347
PL623 1993 03 2 0.470168
PL623 1993 04 2 36.2995
PL623 1993 05 2 18.3306
PL623 1993 06 2 5.11626
PL623 1993 07 2 0.875587
PL623 1993 08 5 1.62509
PL623 1993 10 3 0.026687
PL623 1993 11 2 0.0192465
PL623 1994 04 3 0.128155
PL623 1994 05 3 12.1538
PL623 1994 06 4 5.50364
PL623 1994 07 4 38.9473
PL623 1994 08 4 18.1701
PL623 1994 09 4 2.88269
PL623 1994 10 5 0.07798
PL623 1994 11 3 0.155521
PL623 1995 01 2 0.976137
PL623 1995 02 2 0.0117976
PL623 1995 03 5 1.98175
PL623 1995 04 5 76.3166
PL623 1995 05 5 3.34168
PL623 1995 06 5 3.52951
PL623 1995 07 3 1.29146
PL623 1995 08 3 18.8873
PL623 1995 09 2 0.113694
PL623 1995 10 3 1.03095
PL623 1995 11 2 0.424083
PL623 1996 04 2 149.587
PL623 1996 05 2 2.19225
PL623 1996 06 2 8.82281
PL623 1996 07 3 1.01652
PL623 1996 08 3 4.52573
PL623 1996 09 2 0.0455332
PL623 1996 10 2 1.38187
PL623 1997 02 2 0.534765
PL623 1997 03 2 88.8576
PL623 1997 04 2 26.1165
PL623 1997 05 2 20.6576
PL623 1997 06 2 9.91768
PL623 1997 07 3 1.35726
PL623 1997 08 3 10.8439
PL623 1997 09 3 3.36397
PL623 1997 11 2 1.17855
PL623 1998 03 4 6.05779
PL623 1998 04 4 31.0325
PL623 1998 05 4 7.80361
PL623 1998 06 4 13.5364
PL623 1998 07 4 0.548728
PL623 1998 08 3 1.38116
PL623 1998 09 3 0.144514
PL623 1998 12 2 0.130948
PL623 1999 03 2 142.801
PL623 1999 04 2 94.0851
PL623 1999 05 2 5.73916
PL623 1999 06 2 1.42849
PL623 1999 07 2 2.34567
PL623 1999 08 2 3.66885
PL623 1999 09 2 5.31453
PL623 2000 02 3 0.101393
PL623 2000 03 3 55.9094
PL623 2000 04 3 70.0965
PL623 2000 05 3 16.7009
PL623 2000 06 3 20.5784
PL623 2000 07 3 2.77856
PL623 2000 08 5 0.284609
PL623 2000 09 2 0.0833313
PL623 2000 10 2 8.44518
PL623 2000 11 2 0.00748788
PL623 2000 12 2 0.0139322
PL623 2001 03 2 10.5595
PL623 2001 04 2 38.6484
PL623 2001 05 2 13.5309
PL623 2001 06 2 1.75726
PL623 2001 07 4 0.177654
PL623 2001 08 2 0.0197233
PL623 2001 10 2 0.405896
PL623 2002 03 2 6.76829
PL623 2002 04 2 12.082
PL623 2002 05 2 29.4048
PL623 2002 06 2 9.31474
PL623 2002 07 2 1.93304
PL623 2002 08 2 10.3745
PL623 2002 09 2 9.40003
PL623 2002 10 4 1.0883
PL623 2002 11 2 0.0234682
PL623 2003 02 2 0.169491
PL623 2003 03 2 98.9816
PL623 2003 04 2 43.1653
PL623 2003 05 2 29.8931
PL623 2003 06 2 6.42672
PL623 2003 07 2 0.6786
PL623 2003 08 2 2.02256
PL623 2003 09 2 3.30786
PL623 2004 03 2 0.0174203
PL623 2004 04 2 48.0173
PL623 2004 05 2 0.415733
PL623 2004 06 2 1.61136
PL623 2004 07 2 0.308829
PL623 2004 08 4 0.570342
PL623 2004 09 3 0.0411588
PL623 2004 10 2 0.158836
PL623 2005 03 2 0.183904
PL623 2005 04 2 56.6637
PL623 2005 05 4 1.08017
PL623 2005 06 3 0.358348
PL623 2005 07 3 4.49082
PL623 2005 08 5 2.31665
PL623 2005 09 4 2.69054
PL623 2005 10 4 0.35134
PL623 2006 04 4 94.123
PL623 2006 05 4 197.852
PL623 2006 06 4 13.5358
PL623 2006 07 4 8.06877
PL623 2006 08 2 0.00700073
PL631 1993 01 2 2.32068
PL631 1993 04 2 49.2823
PL631 1993 05 2 15.2627
PL631 1993 06 2 6.61312
PL631 1993 08 4 0.415361
PL631 1993 10 2 0.0124174
PL631 1993 11 2 0.0568315
PL631 1994 01 2 0.148157
PL631 1994 03 3 2.22622
PL631 1994 04 3 37.7035
PL631 1994 05 3 23.0541
PL631 1994 06 3 10.7408
PL631 1994 07 3 53.4455
PL631 1994 08 3 29.9391
PL631 1994 10 4 0.041372
PL631 1994 11 2 1.03455
PL631 1995 03 2 0.231258
PL631 1995 04 2 4.99567
PL631 1995 05 2 5.47799
PL631 1995 06 4 0.71019
PL631 1995 07 4 4.82691
PL631 1995 08 4 18.537
PL631 1995 09 4 0.0619067
PL631 1995 10 2 0.0104182
PL631 1996 04 2 317.265
PL631 1996 05 2 0.417261
PL631 1996 06 3 0.227495
PL631 1996 07 3 0.577091
PL631 1996 08 3 1.95038
PL631 1997 03 3 2.48367
PL631 1997 04 3 7.97934
PL631 1997 05 4 1.48359
PL631 1997 06 4 7.75482
PL631 1997 07 4 0.720347
PL631 1997 08 4 7.84333
PL631 1997 09 4 0.218508
PL631 1997 10 2 0.00698308
PL631 1997 11 2 0.632024
PL631 1997 12 2 0.029587
PL631 1998 01 2 0.0111034
PL631 1998 02 2 0.0578078
PL631 1998 03 2 8.65333
PL631 1998 04 2 19.5068
PL631 1998 05 2 19.9283
PL631 1998 06 3 0.789852
PL631 1998 07 4 1.05914
PL631 1998 08 2 0.57623
PL631 1998 09 3 1.38844
PL631 1998 10 3 0.146395
PL631 1998 11 2 0.0102827
PL631 1999 01 2 0.00627149
PL631 1999 03 2 7.25498
PL631 1999 04 2 11.9093
PL631 1999 05 2 7.41586
PL631 1999 06 2 9.18664
PL631 1999 07 2 20.417
PL631 1999 08 2 9.78566
PL631 1999 09 2 14.4793
PL631 1999 10 2 0.382176
PL631 2000 01 2 0.00690216
PL631 2000 02 2 0.0126705
PL631 2000 03 3 0.341973
PL631 2000 04 3 54.1561
PL631 2000 05 3 16.9662
PL631 2000 06 3 16.5058
PL631 2000 07 3 2.30702
PL631 2000 08 5 3.24813
PL631 2000 09 5 1.10298
PL631 2000 10 5 1.3963
PL631 2000 11 5 0.832287
PL631 2000 12 2 0.130266
PL631 2001 01 2 0.00915772
PL631 2001 02 2 0.069818
PL631 2001 03 3 0.487473
PL631 2001 04 3 50.0026
PL631 2001 05 3 3.731
PL631 2001 06 4 0.273497
PL631 2001 07 3 0.33431
PL631 2002 03 5 1.576
PL631 2002 04 5 6.73842
PL631 2002 05 5 7.94124
PL631 2002 06 5 2.72309
PL631 2002 07 5 2.03035
PL631 2002 08 5 12.5128
PL631 2002 09 5 1.55233
PL631 2002 11 2 0.0105931
PL631 2003 01 2 0.0120226
PL631 2003 02 3 0.471631
PL631 2003 03 3 522.367
PL631 2003 04 3 238.874
PL631 2003 05 3 11.0649
PL631 2003 06 3 11.4315
PL631 2003 07 3 2.96642
PL631 2003 08 3 6.66009
PL631 2003 09 3 3.151
PL631 2003 11 3 0.0115264
PL631 2004 03 2 0.0247634
PL631 2004 04 2 29.2285
PL631 2004 05 2 17.0622
PL631 2004 06 2 5.63853
PL631 2004 07 4 0.749733
PL631 2004 08 4 1.23509
PL631 2004 09 5 0.495476
PL631 2004 11 3 0.0206184
PL631 2005 02 3 0.0158353
PL631 2005 03 5 5.90419
PL631 2005 04 5 16.5852
PL631 2005 05 5 6.71855
PL631 2005 06 5 3.19466
PL631 2005 07 5 15.5187
PL631 2005 08 5 1.15474
PL631 2005 09 5 1.51127
PL631 2005 10 5 1.15567
PL631 2005 11 2 0.210338
PL631 2005 12 2 0.11225
PL631 2006 02 2 0.0893493
PL631 2006 04 2 5.68255
PL631 2006 05 2 14.6763
PL631 2006 06 2 2.62692
PL631 2006 07 2 30.8658
PL631 2006 08 2 0.875745
PL631 2006 09 2 1.24086
PL631 2006 10 5 1.37933
PL631 2006 11 3 0.0331863
PL631 2006 12 3 0.151662
PL632 1993 01 3 0.0683718
PL632 1993 03 2 0.0191884
PL632 1993 04 2 14.2042
PL632 1993 05 2 27.4087
PL632 1993 06 2 4.21137
PL632 1993 07 2 12.8256
PL632 1993 08 2 2.03184
PL632 1993 09 3 0.0250392
PL632 1993 10 3 0.537856
PL632 1994 03 3 5.96978
PL632 1994 04 3 430.212
PL632 1994 05 3 13.8522
PL632 1994 06 3 1.49652
PL632 1994 07 3 60.2286
PL632 1994 08 3 5.41693
PL632 1994 09 3 0.559373
PL632 1994 12 2 0.00928013
PL632 1995 02 4 0.901175
PL632 1995 03 4 0.928016
PL632 1995 04 4 4.98252
PL632 1995 05 4 6.69764
PL632 1995 06 4 3.80242
PL632 1995 07 4 5.78112
PL632 1995 08 4 123.997
PL632 1995 10 4 0.313179
PL632 1995 12 3 0.0243948
PL632 1996 03 2 0.0470827
PL632 1996 04 124 121.709
PL632 1996 05 5 30.1855
PL632 1996 06 5 1.0302
PL632 1996 07 5 1.58613
PL632 1996 08 5 14.5787
PL632 1996 09 2 0.038602
PL632 1996 10 3 0.364479
PL632 1996 11 2 0.00779544
PL632 1996 12 2 0.00527024
PL632 1997 02 3 1.07044
PL632 1997 03 3 8.40797
PL632 1997 04 3 7.43728
PL632 1997 05 3 1.51158
PL632 1997 06 3 1.38619
PL632 1997 07 3 3.04954
PL632 1997 08 3 4.48239
PL632 1997 09 3 3.94521
PL632 1997 10 2 0.00842599
PL632 1997 11 2 0.00909566
PL632 1997 12 2 0.329868
PL632 1998 01 2 0.00942008
PL632 1998 02 2 1.59378
PL632 1998 03 2 13.3903
PL632 1998 04 2 20.5583
PL632 1998 05 2 4.68777
PL632 1998 06 4 0.211722
PL632 1998 07 4 0.0414028
PL632 1998 08 2 0.129681
PL632 1998 10 4 0.0962072
PL632 1998 11 2 0.0421491
PL632 1999 03 2 16.6771
PL632 1999 04 2 6.49664
PL632 1999 05 2 6.21745
PL632 1999 07 2 1.49827
PL632 1999 08 2 2.22144
PL632 1999 09 2 2.20555
PL632 1999 10 5 0.112563
PL632 1999 11 3 0.016035
PL632 1999 12 4 0.931788
PL632 2000 02 5 6.41573
PL632 2000 03 5 2.32116
PL632 2000 04 5 20.0296
PL632 2000 05 89 28.778
PL632 2000 06 89 49.0325
PL632 2000 07 4 0.374695
PL632 2000 08 4 0.142246
PL632 2000 09 4 0.380881
PL632 2000 10 4 1.68139
PL632 2000 11 4 0.157039
PL632 2000 12 4 0.0230805
PL632 2001 03 4 0.40753
PL632 2001 04 4 6.68942
PL632 2001 05 4 9.72952
PL632 2001 06 4 0.881445
PL632 2001 07 4 2.40563
PL632 2001 08 4 0.370891
PL632 2001 09 2 0.0112277
PL632 2001 11 2 0.0135683
PL632 2001 12 2 0.00765808
PL632 2002 02 2 0.00734094
PL632 2002 03 2 0.81958
PL632 2002 04 2 4.17029
PL632 2002 05 2 5.95345
PL632 2002 06 2 2.31062
PL632 2002 07 2 4.73953
PL632 2002 08 2 19.2791
PL632 2002 09 2 6.55543
PL632 2002 10 3 0.114218
PL632 2002 11 4 0.124989
PL632 2003 02 3 0.028683
PL632 2003 03 3 81.5035
PL632 2003 04 3 43.9022
PL632 2003 05 3 14.4492
PL632 2003 06 3 9.7601
PL632 2003 07 3 2.44568
PL632 2003 08 3 0.623484
PL632 2003 09 3 0.274089
PL632 2003 10 3 0.210969
PL632 2003 11 3 0.212447
PL632 2004 02 3 0.758975
PL632 2004 03 4 0.756231
PL632 2004 04 4 7.58631
PL632 2004 05 4 1.6083
PL632 2004 06 4 4.81135
PL632 2004 07 4 2.2937
PL632 2004 08 4 0.088527
PL632 2004 09 4 0.55193
PL632 2004 10 3 0.0623862
PL632 2004 11 2 0.023627
PL632 2004 12 2 0.0358214
PL632 2005 02 2 0.769857
PL632 2005 03 5 1.15504
PL632 2005 04 5 26.2716
PL632 2005 05 5 3.33462
PL632 2005 06 5 1.06802
PL632 2005 07 5 7.68307
PL632 2005 08 5 0.217056
PL632 2005 09 5 1.93525
PL632 2005 10 5 1.69324
PL632 2006 03 2 0.0108238
PL632 2006 04 2 21.6201
PL632 2006 05 2 8.29792
PL632 2006 06 2 4.36242
PL632 2006 07 2 15.0962
PL632 2006 08 2 0.144129
PL632 2006 09 5 0.104156
PL632 2006 10 2 1.45355
PL632 2006 11 4 0.0198156
PL632 2006 12 5 0.0418943
PL633 1993 01 3 0.44982
PL633 1993 04 3 4.74502
PL633 1993 05 3 6.75486
PL633 1993 06 3 3.29079
PL633 1993 07 2 0.0479948
PL633 1993 08 2 1.2779
PL633 1993 10 2 0.011839
PL633 1994 04 2 0.678738
PL633 1994 05 2 5.01669
PL633 1994 06 2 2.23909
PL633 1994 07 2 7.56226
PL633 1994 08 2 0.83963
PL633 1994 09 3 0.0520956
PL633 1994 11 2 0.536486
PL633 1995 02 2 0.839997
PL633 1995 03 4 0.10359
PL633 1995 04 5 1.50081
PL633 1995 05 5 1.06636
PL633 1995 06 2 0.725234
PL633 1995 07 2 1.00568
