longitude,latitude,mean,std,cv,lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,RVunif,bcmean,RVunif_bc
-86.4466551,34.7492568,1.675,0.199,0.1211,0,0,19,4,0,8,70,0,0,0,0,0,174778,34,167,26,50,34,41,25,5,14,1462,240,4,148,131,38,7737,316,-26,342,61,205,245,45,2022114,231415,122307,17,586758,392634,586758,392634,264,76,3,19.565421120716,0.508644903788273,-0.759128395603571
-86.3297831,43.2311246,0.788,0.1256,0.1594,2,0,6,15,0,1,9,0,0,0,0,63,1104986,-9,98,45,38,35,23,8,5,13,931,239,3,54,103,26,9808,247,-141,388,169,-67,175,-76,14833654,1692157,673188,24,4768115,2508260,4768115,2508260,216,35,0,21.2029641974698,-0.239807614334248,3.14851483783053
-86.2786896,43.9450063,0.7367,0.1241,0.1684,6,0,42,29,0,3,20,0,0,0,0,0,165581,-61,51,58,53,60,33,7,8,17,1448,240,3,73,117,30,9493,276,-110,386,145,-42,192,-52,2543113,305512,112148,23,820697,440144,820697,440144,276,47,4,30.6247072090021,-0.308127958038536,0.191662249663155
-86.2484744,45.9516396,0.532,0.0614,0.1155,4,0,10,28,0,1,11,0,0,0,0,42,844392,-11,95,59,44,41,27,9,6,16,1080,239,3,52,103,26,9734,247,-138,385,167,-67,173,-76,11515189,1316954,524237,24,3682974,1958859,3682974,1958859,222,32,0,5.23075662978003,-0.642068414004005,2.50792677848536
-86.2458333333334,32.4208333333333,1.604,0.7394,0.461,0,1,3,14,1,16,25,0,40,0,0,0,1827,71,202,16,53,47,32,21,3,11,1499,240,2,180,125,40,7011,330,20,310,137,186,267,88,15943,1827,817,20,4754,3147,4754,3147,69,50,1,10.5312172508731,0.466480834249915,2.14694442212998
-86.1875,39.6708333333333,1.1156,0.4415,0.3896,0,1,1,1,0,11,53,0,32,0,0,0,7046,-7,101,17,60,33,46,22,4,21,1541,240,3,111,114,30,9377,299,-78,377,208,-14,228,-14,81905,9251,4808,20,25431,15954,25431,15954,240,24,1,31.7198703488977,0.109067593199484,0.140894194100455
-86.1041666666667,42.6458333333333,1.8333,0.2625,0.1432,1,0,11,9,0,9,67,0,3,0,0,1,755420,19,142,30,58,38,44,18,5,21,1490,240,3,86,112,29,9503,281,-98,379,195,-27,204,-41,7914924,823734,355701,21,2368691,1350710,2368691,1350710,273,35,4,40.502983695398,0.596235836573889,0.739880498857422
-85.8794246,39.7278214,2.955,1.2729,0.4308,0,0,0,0,0,6,94,0,0,0,0,0,25406,-66,33,24,63,22,51,27,5,26,1429,240,3,106,113,30,9412,294,-83,377,203,-20,223,-20,447452,49788,25406,20,139555,84648,139555,84648,278,15,2,46.7225389782887,1.05219115643853,0.903094604609996
-85.447458,34.2017612,0.79415,0.1576,0.2008,25,0,18,38,0,2,15,0,2,0,0,0,2080473,34,174,37,48,42,37,22,8,13,1415,240,6,149,132,39,7468,313,-21,334,66,204,243,50,23150748,2605919,1428672,15,6938873,4716142,6938873,4716142,338,139,5,20.0975285571521,-0.231933609785285,3.43166778770413
-85.4452364,34.3356461,0.7063,0.1787,0.253,35,0,23,27,0,1,14,0,0,0,0,0,6584,-5,130,29,49,38,38,24,7,14,1438,240,8,153,137,40,7528,321,-18,339,70,209,248,54,71730,8396,4114,18,21843,14158,21843,14158,248,186,1,43.0454341313307,-0.351024000706512,-1.84163318499002
-85.2791153,33.4928895,0.648,0.1432,0.2209,28,0,13,28,0,3,26,0,2,0,0,0,151096,0,137,31,46,45,35,20,7,9,1440,240,4,154,137,41,7147,315,-15,330,75,207,244,60,1613885,183402,94065,17,488502,306960,488502,306960,341,65,3,3.25110379415541,-0.439024135010911,2.23385071011547
-85.2055095,34.9572979,0.8983,0.3336,0.3713,22,0,29,22,0,3,24,0,0,0,0,0,95811,29,169,32,49,37,39,24,7,14,1432,239,8,147,134,39,7715,317,-25,342,62,205,245,46,849233,95811,51581,16,253740,172566,253740,172566,326,235,2,33.6206103356192,-0.107564613075295,2.83739105340723
-85.1727284,34.2692599,0.98535,0.46585,0.47615,23,0,20,39,0,1,15,0,1,0,0,0,1139733.5,51.5,195.5,38,47,41,37,22,8,13,1417,240,6,147,133,39,7563,313,-24,337,62,203,242,47,11590646,1289101,721638,15,3445307,2384353,3445307,2384353,352,176,5,19.2831378655753,-0.0147642957780442,3.52444555927591
-85.1107739,33.0784563,1.31495,0.3537,0.2684,31,0,10,37,0,1,11,0,6,0,0,1,862214,23.5,164.5,35,46,45,35,20,6,10,1420,240,4,158,134,41,7081,317,-6,323,80,211,248,65,8430568,940021,521978,16,2542953,1714858,2542953,1714858,300,74,0,31.7124295008025,0.271770070720296,3.37967977101746
-85.1041666666667,33.2791666666667,1.8483,0.6497,0.3515,25,0,11,34,0,2,13,0,12,0,0,2,1291804,36,175,37,46,45,35,20,7,11,1409,240,5,152,129,40,7185,310,-13,323,72,205,242,57,14020039,1557277,881384,15,4213625,2887500,4213625,2887500,366,102,4,49.2239039044385,0.604118515189682,1.45442529228983
-85.0463196,32.1423755,0.9931,0.163,0.1652,30,0,10,38,0,2,11,0,7,0,0,2,2796672,48,190,34,47,46,34,20,7,11,1425,240,4,163,132,41,7049,319,-2,321,85,169,251,70,29269508,3283139,1649062,17,8859222,5729556,8859222,5729556,272,78,4,10.8352830206301,-0.00692521895637023,-1.88994319304964
-85.0154686,29.9493709,0.8533,0.0801,0.0939,24,1,7,32,0,5,27,0,3,0,0,1,8724722,66,207,30,50,46,34,20,5,12,1453,239,4,177,132,42,6671,327,16,311,103,184,260,89,91551456,9819148,4611943,18,27241420,16991086,27241420,16991086,162,49,0,19.9517801299137,-0.159330495593226,-1.52082139851357
-84.975215,33.1395665,0.399,0.09925,0.2461,36,0,10,40,0,2,11,0,1,0,0,0,46914,29,173.5,35,46,45,35,20,6,10,1433,240,4,164,137,42,6979,322,-2,324,87,216,252,72,440237,50137,24682,19,135647,83397,135647,83397,249,52,2,36.1986492522663,-0.942138191883432,0.61318786449322
-84.9282765,34.6667494,0.9391,0.2601,0.277,24,0,16,37,0,1,19,0,2,0,0,0,318986,-12,118,36,48,40,38,22,8,14,1428,240,6,146,132,39,7629,314,-26,340,61,202,242,45,3546837,385992,224059,14,1037547,743541,1037547,743541,349,192,4,41.3972345274957,-0.0629407960756594,1.61152297396902
-84.8958333333334,33.4791666666667,1.9333,0.6037,0.3118,24,0,11,34,0,2,13,0,14,0,0,2,1169212,36,174,37,46,45,35,20,7,11,1408,240,5,151,128,40,7190,309,-13,322,71,157,241,56,12745439,1412364,808250,15,3823356,2644112,3823356,2644112,376,105,4,28.1828179049323,0.647550141859227,-1.16377322342149
-84.8729975,34.7834136,0.5311,0.1935,0.3644,27,0,12,42,0,1,17,0,0,0,0,0,181701,27,165,42,47,41,38,22,9,14,1407,240,7,143,133,39,7585,311,-28,339,59,199,239,43,1682090,181701,106232,13,489989,353688,489989,353688,404,212,3,44.6178858530094,-0.643820784252849,-1.23276713392575
-84.8210278,33.6538056,0.615,0.261,0.4245,31,0,11,32,0,3,20,0,2,0,0,0,37929,40,181,32,46,45,35,20,7,10,1422,240,4,155,131,40,7197,314,-11,325,76,209,246,60,337988,37929,19806,17,102257,65337,102257,65337,339,68,2,28.4433440829062,-0.492616773910432,-1.59610605299161
-84.7375,41.1958333333333,5.15,1.5521,0.3014,0,0,1,1,0,11,84,0,3,0,0,0,741508,28,152,22,63,30,48,23,4,25,1489,240,2,94,115,30,9569,289,-94,383,193,-34,213,-34,7585428,799286,383416,21,2370669,1363909,2370669,1363909,267,18,4,27.0815039447201,1.56806709166088,-1.35368471046101
-84.7365862,31.0865731,0.7483,0.0631,0.0843,7,1,3,17,0,12,60,0,0,0,0,0,46934,84,225,22,52,39,37,24,4,13,1543,240,1,192,135,45,6265,336,35,301,122,199,269,108,442278,47630,19644,21,132240,78075,132240,78075,61,11,2,22.6865822147219,-0.292249666021,2.74869670054781
-84.6791666666667,33.6541666666667,1.64,0.3666,0.2083,22,0,11,34,0,2,13,0,16,0,0,2,1018569,35,172,37,46,45,35,20,7,11,1407,240,5,150,128,39,7185,308,-14,322,70,156,240,55,11153802,1233257,715677,15,3338971,2331415,3338971,2331415,389,111,4,19.5871372827527,0.48810037737504,0.215375295146112
-84.5954872,34.2634282,0.4357,0.1778,0.4081,22,0,25,47,0,1,6,0,0,0,0,0,28120,77,220,43,47,43,37,21,9,12,1396,240,5,148,127,38,7401,309,-20,329,65,203,241,50,307981,34691,19525,16,93199,62857,93199,62857,375,150,2,6.75034495224576,-0.849857764812387,2.87128243463981
-84.5799144,30.9115771,1.0529,0.168,0.1619,19,0,6,29,0,7,36,0,1,0,0,0,3344216,70,211,28,52,46,34,20,5,13,1468,239,4,181,133,42,6627,329,19,310,107,187,262,92,33923924,3636618,1583600,20,10319551,5962431,10319551,5962431,142,38,5,16.1404409614245,0.051476067549119,2.55786001686872
-84.572169,39.3911674,6.38335,1.43945,0.22495,0,0,1,2,0,10,82,0,5,0,0,0,1003940.5,-41.5,62.5,25,62,27,49,24,5,23,1457,240,4,104,114,30,9292,292,-83,375,199,-20,219,-20,13867696,1500655,795797,19,4321776,2656058,4321776,2656058,303,40,5,14.9858392232623,1.76331076113301,3.45975253918238
-84.5682657,33.7434409,1.58025,0.5579,0.3543,21,0,11,34,0,2,11,0,16,0,0,3,900259,54,196,39,46,45,35,20,7,11,1399,240,5,148,128,39,7168,306,-16,322,68,153,238,53,9238578,1019244,601858,14,2759976,1953671,2759976,1953671,408,122,4,41.5090565667251,0.451935964206478,1.44342461922357
-84.5296537,34.0859321,4.0707,1.546,0.3825,13,1,3,20,1,3,14,0,45,0,0,0,20044,42,176,29,47,47,35,19,7,10,1460,240,4,153,126,38,7436,314,-13,327,71,160,247,55,219285,24436,13732,16,65899,43973,65899,43973,318,71,1,41.9366075401176,1.35156121308815,1.7771414305427
-84.5085398,34.6750857,0.72235,0.08655,0.11705,13,0,22,60,0,1,4,0,0,0,0,0,146703.5,1.5,134,62,46,41,38,21,11,14,1310,240,7,136,130,39,7328,299,-31,330,54,190,228,39,1471773,158961,93796,13,434344,308789,434344,308789,608,293,3,7.84439970501866,-0.328139289800569,2.36667814471452
-84.5043749,34.1223201,1.05035,0.18775,0.17875,41,0,8,32,0,2,13,0,4,0,0,0,66894.5,40,175,33,46,45,35,20,7,10,1426,240,4,151,126,38,7360,311,-15,326,69,158,244,54,738440,82786,47684,16,223636,151030,223636,151030,323,67,3,27.821572227266,0.0490578770134793,-2.07278173699354
-84.4946733,34.2399287,0.48,0.0735,0.1531,26,0,21,43,0,1,8,0,0,0,0,0,397389,30,166,46,46,43,36,21,8,12,1370,240,5,144,128,39,7247,305,-21,326,64,198,236,49,3561486,397389,229460,15,1074012,744081,1074012,744081,435,147,3,32.2128842418013,-0.748816038389127,2.52955522735669
-84.4875,33.7458333333333,1.74,0.7568,0.435,9,0,4,21,0,1,2,0,63,0,0,0,4199,45,176,30,46,46,35,19,6,9,1476,240,5,159,123,38,7359,317,-4,321,78,165,252,63,37856,4199,2257,16,11452,7635,11452,7635,302,47,1,27.3012029412835,0.545625303049996,1.75437573781919
-84.4743747,33.7942726,2.458,0.9726,0.3957,9,0,2,14,1,0,1,0,72,0,0,0,6437,45,176,27,48,46,35,20,6,9,1462,240,5,159,123,38,7352,317,-4,321,78,164,252,63,69453,7701,4191,16,21016,13991,21016,13991,290,54,1,20.8662170608392,0.877706675236641,0.25588240541348
-84.4433333,33.9538889,1.0545,0.2806,0.2661,13,0,1,17,0,0,1,0,67,0,0,0,14837,39,172,31,46,48,34,18,7,10,1476,240,5,154,124,38,7414,313,-10,323,72,160,248,57,162209,18013,10215,16,48727,32644,48727,32644,325,53,2,23.0157267195776,0.0529902128040343,-0.844599716194128
-84.4393734,33.8384379,2.1966,0.6284,0.28535,13,0,0,12,0,0,1,0,74,0,0,0,17664.5,64.5,200.5,31,47,47,34,19,7,10,1462,240,5,156,124,38,7338,315,-7,322,75,162,249,60,178019,19754,11205,16,53743,36186,53743,36186,298,57,1,0.749265791505016,0.770308803868593,-2.22519054253044
-84.4375,33.8291666666667,2.2231,0.8487,0.3818,13,0,0,7,0,0,0,0,78,0,0,0,40961,43,176,28,48,47,34,18,7,9,1474,240,5,157,124,38,7335,315,-6,321,76,162,250,61,445023,49365,27807,16,134586,90806,134586,90806,297,53,2,49.5220054744191,0.781794549076128,0.193386934779824
-84.4290952,33.8223271,1.4833,0.1675,0.1129,13,0,0,7,0,0,0,0,78,0,0,0,40597,8,133,28,48,47,34,18,7,9,1473,240,5,157,124,38,7335,315,-6,321,76,162,250,61,441071,48927,27566,16,133391,90013,133391,90013,297,53,2,4.38637322089728,0.390072054365472,2.33606845601454
-84.4077778,33.8194444,1.33145,0.3474,0.25475,13,0,0,7,0,0,0,0,79,0,0,0,40752.5,25,154.5,28,48,47,34,18,7,9,1474,240,5,157,123,38,7315,314,-6,320,76,162,249,61,401586,44550,25149,16,121452,82057,121452,82057,299,53,2,27.383490975619,0.284051515562895,1.21530056712764
-84.3958333333334,33.3041666666667,0.5795,0.1782,0.30565,15,0,7,28,1,5,24,0,20,0,0,0,98095,31,162.5,28,48,46,34,20,6,10,1462,240,4,162,125,39,7173,318,-1,319,83,168,253,68,943717,105635,55642,17,288060,186418,288060,186418,274,45,3,44.1931586617246,-0.553765211991396,3.49573289152391
-84.3875,33.6958333333333,1.9769,0.7587,0.4036,11,0,1,6,0,1,3,0,77,0,0,0,5184,48,178,25,49,46,34,19,6,10,1475,240,5,160,122,38,7290,317,-1,318,80,165,253,65,55411,6144,3289,16,16760,11280,16760,11280,300,59,1,32.2749500919158,0.669053219751267,0.819687671762483
-84.3788889,33.8691667,1.7932,0.5702,0.3725,13,0,0,8,0,0,0,0,77,0,0,0,11917,40,175,29,48,47,35,19,7,10,1465,240,4,155,124,38,7317,313,-8,321,74,162,248,59,130374,14468,8257,16,39348,26588,39348,26588,305,52,1,22.9112256608755,0.57482426174206,0.791780229242652
-84.3579807,33.6789971,1.8196,0.5031,0.2765,10,0,3,11,0,2,6,0,67,0,0,0,10237,48,179,25,49,45,35,20,6,10,1484,240,4,161,122,38,7325,318,-2,320,80,166,254,65,109085,12107,6491,16,33038,22189,33038,22189,288,64,2,30.1745220856966,0.588976675931557,2.33306921719269
-84.342703,33.8314931,1.78875,0.5124,0.27915,14,0,0,5,1,0,1,0,79,0,0,0,19645,64,201,28,48,48,34,18,7,9,1472,240,5,156,124,38,7300,314,-7,321,75,162,248,60,199044,22095,12614,16,60192,40764,60192,40764,301,54,2,42.5230791102095,0.572417099008065,-1.75914463203889
-84.3407585,33.8028826,1.7305,0.6147,0.32865,12,0,1,13,0,0,0,0,73,0,0,0,11001.5,25.5,154.5,30,47,48,34,18,6,9,1484,240,5,157,123,38,7304,314,-6,320,76,163,249,61,108293,12007,6764,16,32752,22174,32752,22174,306,45,1,9.13028441998903,0.54031225098209,-0.772935888244959
-84.3388889,31.3069444,0.928,0.15575,0.16835,22,0,7,32,0,6,31,0,2,0,0,0,2416227,86.5,230,28,52,47,34,20,5,12,1467,239,4,178,132,42,6742,328,15,313,103,185,261,88,25760088,2775633,1230024,20,7867988,4574206,7867988,4574206,160,42,5,52.2691818836499,-0.0748755954572429,-0.184382654616943
-84.3304798,33.6889966,2.8416,1.2939,0.4553,10,0,4,13,0,2,8,0,63,0,0,0,20028,11,136,25,49,46,35,20,6,10,1484,240,5,160,122,38,7307,317,-2,319,79,166,253,64,213976,23736,12860,16,64794,43594,64794,43594,291,59,3,25.5632618051107,1.01525988709166,-0.814263889026698
-84.266059,40.9486617,6.4727,1.7275,0.2916,0,0,0,1,0,11,88,0,1,0,0,0,75745,-23,84,25,64,25,50,25,5,25,1467,240,3,99,113,29,9580,291,-92,383,198,-29,217,-29,897997,94869,47432,21,283208,164432,283208,164432,271,21,3,50.0815139361909,1.77587320310928,-1.24787689042201
-84.2458333333334,33.8958333333333,1.1764,0.3433,0.2918,15,2,0,5,0,0,0,0,79,0,0,0,245,41,177,27,50,47,35,19,8,10,1469,240,4,155,125,38,7271,313,-9,322,75,162,247,59,2683,299,171,16,813,551,813,551,301,64,1,48.533596202815,0.161743295633971,1.08252872464425
-84.2365674,30.7315837,1.0813,0.1681,0.1589,12,2,4,20,0,10,50,0,1,0,0,0,413942,86,224,20,50,45,34,21,4,12,1545,240,1,192,133,44,6149,333,37,296,267,199,267,110,4483233,524853,196946,23,1399702,778770,1399702,778770,88,26,4,40.4695585990634,0.077998108360295,0.55818380644228
-84.2291666666667,41.0458333333333,6.74,0.9308,0.1381,0,0,0,0,0,8,90,0,1,0,0,0,247262,32,153,24,64,26,50,25,5,25,1469,240,3,98,111,29,9486,289,-88,377,196,-29,216,-29,2591350,286212,136827,21,827407,480951,827407,480951,250,15,3,36.4759705156113,1.81239101082573,2.47072627138563
-84.2018837,39.6622814,1.71665,0.4904,0.28525,2,0,2,6,0,10,46,0,35,0,0,0,6668,-31,70.5,19,61,33,46,22,5,20,1502,240,4,112,111,30,9199,297,-72,369,207,-10,227,-10,88498,9734,5441,18,26945,17501,26945,17501,287,51,1,34.941412973611,0.532511023815101,2.12264017042395
-84.1460184,31.5523969,0.8067,0.1081,0.134,23,0,7,32,0,6,30,0,1,0,0,0,2331248,65,206,28,51,47,33,20,5,12,1468,240,3,177,133,42,6774,328,13,315,101,183,261,87,23475644,2536565,1133861,20,7187712,4192368,7187712,4192368,169,44,5,4.05357212960692,-0.216063095223386,-0.238031999844575
-84.137684,31.4443438,0.915,0.10425,0.11395,23,0,7,32,0,6,30,0,2,0,0,0,2511280,55.5,190.5,28,53,47,34,20,5,13,1468,240,5,183,131,42,6598,330,24,306,110,189,264,95,24244016,2616490,1166146,20,7415846,4321343,7415846,4321343,167,44,5,22.8792446934641,-0.0890461509717321,2.45271990766568
-84.0893564,34.0323232,1.2371,0.4186,0.3384,32,0,4,33,1,5,21,0,5,0,0,0,24268,39,174,32,48,48,34,18,7,10,1437,240,4,152,126,39,7208,311,-10,321,72,159,243,57,268084,29919,17976,15,81374,56386,81374,56386,340,57,2,28.6436951652458,0.211543543500133,-0.798399410379019
-84.0708333333334,42.1708333333333,0.93455,0.0649,0.06965,2,0,8,6,0,9,73,0,0,0,0,3,29386,-34,71.5,28,58,37,45,18,4,21,1514,240,3,85,111,29,9500,280,-97,377,204,-41,204,-41,397575,43298,19949,21,122058,69741,122058,69741,310,31,2,50.7780653867768,-0.0678149059610424,1.19990580422144
-84.0640805,33.5798341,1.2429,0.4622,0.3719,17,0,7,40,0,6,27,0,2,0,0,0,10687,92,233,34,46,49,33,18,7,10,1458,240,5,162,126,39,7170,319,-1,320,83,168,252,67,129845,14536,8122,16,39687,26169,39687,26169,251,56,1,38.3921053768561,0.216166566530211,-1.35799915390446
-84.0625,33.7708333333333,2.381,0.6456,0.2711,17,0,2,25,0,5,19,0,32,0,0,0,85456,43,178,31,47,50,33,17,7,10,1477,240,6,156,125,39,7225,314,-6,320,76,163,247,61,935676,104276,61135,15,284109,193784,284109,193784,298,55,3,39.0512786288455,0.847372348384041,-1.24705013497217
-84.0458333333334,33.9291666666667,1.276,0.3184,0.2308,20,0,2,24,0,5,19,0,30,0,0,0,15736,41,177,32,47,51,33,16,7,10,1475,240,6,155,126,39,7184,313,-8,321,75,161,246,60,173448,19342,11570,15,52654,36265,52654,36265,317,49,1,25.3819178902854,0.242121827598469,-0.947083259169019
-84.0379688,33.7781631,1.52,0.3513,0.2595,12,0,6,37,0,11,28,0,7,0,0,0,5209,45,181,31,47,49,33,17,8,10,1470,240,6,159,126,39,7182,316,-4,320,79,165,249,64,56574,6313,3687,15,17212,11670,17212,11670,290,62,1,6.58124437086512,0.413978629730505,2.36538915707722
-84.0375,32.2958333333333,0.58165,0.10205,0.16985,30,0,9,39,0,4,15,0,2,0,0,0,1274478,77,224,31,49,48,33,19,6,10,1450,240,3,171,134,42,6887,325,6,319,94,178,257,79,13049268,1452718,689328,19,4003312,2417026,4003312,2417026,213,55,4,42.2008122135148,-0.549950830131911,0.00169881410423978
-83.9958333333334,32.0291666666667,0.746,0.1858,0.2563,8,0,5,20,0,8,59,0,0,0,0,0,25977,73,212,21,53,47,33,20,4,12,1508,240,2,183,131,42,6671,330,20,310,108,189,265,93,259079,27842,10904,22,79579,43841,79579,43841,112,28,2,23.6637908881117,-0.295377225845823,3.06385314833276
-83.9901881,33.8151073,1.6,0.4608,0.289,10,0,6,36,0,17,25,0,5,0,0,0,7412,44,179,31,47,51,33,17,8,10,1479,240,7,157,126,39,7173,315,-5,320,78,163,248,63,80976,9033,5355,15,24608,16806,24608,16806,303,57,1,23.3036580644493,0.464047138177924,-1.55928652942773
-83.9635207,33.3787294,0.5511,0.1472,0.2672,24,0,9,38,0,5,23,0,1,0,0,0,26604,14,147,28,48,45,34,20,6,10,1458,240,4,165,129,40,7077,321,1,320,87,171,254,71,274178,30813,16284,17,84104,52927,84104,52927,227,45,2,1.59503051770446,-0.605598839564693,3.51255393555696
-83.9630294,43.4128034,2.4857,0.8219,0.3306,1,0,13,9,0,8,67,0,2,0,0,1,1642844,11,133,38,58,47,39,14,5,20,1487,240,2,78,112,29,9683,281,-107,388,190,-49,200,-49,18271660,2171830,778435,26,5830391,2933265,5830391,2933265,245,25,6,7.99350412386386,0.888374761322564,2.15059240790551
-83.9579647,33.4845598,1.3714,0.3017,0.207,17,0,6,32,0,5,21,0,18,0,0,0,224468,50,184,29,48,47,34,19,6,10,1470,240,5,162,125,39,7186,318,-1,319,83,168,253,67,2365772,264276,144863,16,721965,474379,721965,474379,258,54,4,22.8274792711633,0.313134934067536,-0.452785598581919
-83.9483333,33.9497222,1.3375,0.4998,0.3737,18,2,1,28,0,9,18,0,25,0,0,0,3018,43,179,28,49,48,34,18,7,10,1475,240,5,156,126,39,7171,315,-7,322,77,162,247,62,27056,3018,1812,15,8212,5656,8212,5656,317,56,1,41.3430983173907,0.288514549944814,-2.15656364526119
-83.9424076,33.8214972,1.1857,0.43775,0.36715,7,0,4,40,0,18,31,0,0,0,0,0,4022,26,157.5,30,48,50,33,17,8,10,1475,240,6,157,126,39,7153,315,-4,319,78,163,248,63,39596,4417,2630,15,12033,8215,12033,8215,301,46,1,0.373447821115935,0.16954674286097,1.72302418046275
-83.9144444,33.7111111,0.52,0.1101,0.2117,20,0,11,35,0,5,29,0,0,0,0,0,7416,89,232,30,46,49,34,18,7,9,1475,240,6,161,126,39,7145,319,-1,320,82,166,251,66,90476,10134,5879,15,27637,18477,27637,18477,254,47,1,32.5544117420841,-0.665694468496464,0.29664026792218
-83.8879582,33.9176073,1.2546,0.3539,0.338,30,0,4,38,0,6,16,0,6,0,0,0,19941,43,179,32,47,50,33,17,8,10,1463,240,6,156,126,39,7154,315,-6,321,77,162,246,62,219731,24505,14802,15,66681,46023,66681,46023,313,59,2,48.7828408657101,0.225423488406871,2.90266873979579
-83.8875,34.0041666666667,1.2431,0.5592,0.4458,43,0,3,36,0,6,12,0,0,0,0,0,3705,42,178,31,48,47,35,19,7,10,1453,240,5,155,127,39,7167,314,-8,322,76,161,246,61,41018,4572,2788,15,12434,8645,12434,8645,327,55,1,38.0931493938544,0.216325575154748,-1.83808501084368
-83.8849016,34.2659346,6.18625,2.5112,0.4067,8,0,6,21,0,6,39,0,20,0,0,0,2784.5,19,148,27,47,44,36,21,6,9,1457,240,4,149,125,39,7161,307,-12,319,70,155,240,55,27481,3077,1855,15,8346,5887,8346,5887,368,34,1,14.2259944311199,1.73493055994221,0.384101371167462
-83.8807392,33.4542843,1.17735,0.37735,0.32435,18,0,5,32,0,6,22,0,16,0,0,0,213145,28.5,160,32,47,49,33,17,7,10,1471,240,6,159,126,39,7164,317,-3,320,80,165,250,65,2086044,233171,134873,15,635726,427503,635726,427503,272,58,3,45.8539658187365,0.162543399453073,2.92806088453329
-83.8315962,39.9642265,5.06,1.1057,0.2234,0,0,2,4,1,14,78,0,1,0,0,0,94600,-19,91,27,60,27,50,24,5,24,1464,240,5,101,114,30,9244,289,-85,374,196,-23,216,-23,1133132,123724,62417,21,362143,211860,362143,211860,345,58,3,18.0451936588728,1.55193272997596,1.82771976955621
-83.8282368,33.4495631,0.6167,0.1711,0.2774,33,0,8,39,0,4,13,0,2,0,0,0,109920,11,140,33,47,49,34,18,7,10,1461,240,6,161,128,39,7130,320,-2,322,82,167,251,67,1187172,132807,78063,15,361924,243395,361924,243395,261,57,0,31.1941808823024,-0.489782612928807,-0.488864231205848
-83.8215698,34.4153763,3.75,1.3781,0.3973,30,0,17,37,0,2,14,0,0,0,0,0,9783,32,169,30,47,42,36,22,5,10,1419,240,3,146,128,39,7123,305,-16,321,67,152,237,53,107377,11929,7054,14,32218,23005,32218,23005,412,108,1,23.3744414648676,1.27536433573837,1.15262604619109
-83.8041666666667,42.9041666666666,3.64,1.6289,0.4662,0,0,6,1,0,14,79,0,0,0,0,0,658,20,136,23,62,45,39,17,4,21,1529,240,1,84,106,28,9561,277,-99,376,194,-43,203,-43,6882,765,324,24,2147,1136,2147,1136,251,21,1,2.89002234006203,1.24763490073924,2.82508529242626
-83.7127145,41.5000526,8.2532,2.3963,0.2903,0,0,1,1,0,10,87,0,2,0,0,0,1786597,-27,79,22,64,29,48,23,4,25,1485,240,2,95,114,29,9554,290,-94,384,194,-33,214,-33,22409852,2380798,1153617,21,7020342,4094263,7020342,4094263,248,14,5,39.3367827305407,1.99396484507695,0.342249347059891
-83.6791666666667,34.4458333333333,0.91,0.2155,0.2368,24,0,16,50,0,1,8,0,0,0,0,0,183047,64,216,50,45,42,37,21,8,12,1345,240,5,140,132,41,7020,298,-25,323,61,147,228,47,2257503,243993,149781,12,658140,491561,658140,491561,532,211,4,29.5758684297326,-0.0945529750297727,-0.297013500046507
-83.6641667,32.8991667,0.7629,0.141,0.15,29,0,6,38,0,4,14,0,8,0,0,0,987076,51,190,32,47,47,34,19,7,10,1456,240,5,165,129,40,7099,322,1,321,86,171,254,71,10294223,1151908,624928,17,3150762,2020284,3150762,2020284,231,55,4,40.4878192593923,-0.272629841582144,1.04730956756475
-83.6540686,32.8698606,0.7479,0.0786,0.097,29,0,6,38,0,4,14,0,8,0,0,0,1072470,33,168,32,47,47,34,19,7,10,1456,240,5,165,129,40,7093,322,1,321,87,171,254,71,10322432,1155003,626422,17,3159385,2025387,3159385,2025387,231,55,4,2.84573223716635,-0.292792860756341,0.162105303926809
